Nome da instituicao,Sigla da instituicao,Nome da base de dados,Sigla da base de dados,Responsavel pelo registro,Numero do registro no portal,Numero do registro na base de dados,Data do registro,Data do evento,Data de Carencia,Nome cientifico,Nome comum,Nome cientifico na base de dados,Nivel taxonomico,Numero de individuos,Reino,Filo,Classe,Ordem,Familia,Genero,Especie,Estado de conservacao,Categoria de Ameaca,Localidade,Pais,Estado/Provincia,Municipio,Status de Sensibilidade,Latitude,Longitude,Outras informacoes da localidade,Jurisdicao,Destino do Material
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056733,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",15/10/2016,16/10/2016 a 16/10/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-1.135.649,-3.729.623,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056734,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",20/10/2016,21/10/2016 a 21/10/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-1.142.761,-3.731.936,Coordenada exata da ocorrência,Sem Informações,Depositado em banco de amostras biológicas
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056735,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",02/11/2016,03/11/2016 a 03/11/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-1.129.221,-3.726.252,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056736,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",29/11/2016,30/11/2016 a 30/11/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-1.137.699,-3.730.362,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056737,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",15/12/2016,16/12/2016 a 16/12/2016,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-1.141.144,-3.731.091,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056738,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",16/12/2016,17/12/2016 a 17/12/2016,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-1.141.805,-3.731.217,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056739,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",20/12/2016,21/12/2016 a 21/12/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-1.131.687,-3.727.714,Coordenada exata da ocorrência,Sem Informações,Depositado em banco de amostras biológicas
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056740,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",21/12/2016,22/12/2016 a 22/12/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-1.136.067,-3.729.878,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056741,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",28/12/2016,29/12/2016 a 29/12/2016,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 25 Km De Praia,Brasil,SE,Estancia,Espécie não Sensível,-1.141.407,-3.731.151,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056780,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",05/03/2015,06/03/2015 a 06/03/2015,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.125.147,-3.723.132,Coordenada exata da ocorrência,Sem Informações,Depositado em banco de amostras biológicas
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056788,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",15/03/2015,16/03/2015 a 16/03/2015,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.120.389,-3.719.024,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056789,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",08/04/2015,09/04/2015 a 09/04/2015,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.117.431,-3.716.681,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056790,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",05/05/2015,06/05/2015 a 06/05/2015,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.118.833,-3.717.435,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056791,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",06/05/2015,07/05/2015 a 07/05/2015,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.118.906,-3.717.494,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056792,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",11/07/2015,12/07/2015 a 12/07/2015,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.121.984,-3.720.431,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056793,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",12/11/2015,13/11/2015 a 13/11/2015,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.118.872,-371.751,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056794,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",25/11/2015,26/11/2015 a 26/11/2015,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-11.213.683,-37.199.374,Coordenada de referência da área amostrada,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056795,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",25/11/2015,26/11/2015 a 26/11/2015,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.118.148,-3.716.841,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056796,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",15/12/2015,16/12/2015 a 16/12/2015,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.122.217,-3.720.718,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056827,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",13/02/2016,14/02/2016 a 14/02/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-112.006,-3.718.694,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056828,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",15/02/2016,16/02/2016 a 16/02/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.120.214,-3.718.915,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056829,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",16/02/2016,17/02/2016 a 17/02/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.123.369,-3.721.708,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056830,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",25/02/2016,26/02/2016 a 26/02/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.119.873,-371.851,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056831,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",28/02/2016,29/02/2016 a 29/02/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.117.613,-3.716.622,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056832,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",01/03/2016,02/03/2016 a 02/03/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.124.253,-3.722.402,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056833,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",05/03/2016,06/03/2016 a 06/03/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-112.814,-3.725.478,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056834,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",10/03/2016,11/03/2016 a 11/03/2016,13/05/2022,Cheloniidae,Sem Informações,Cheloniidae,family,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Sem Informações,Sem Informações,Espécie não Ameaçada,Sem Informações,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.127.486,-3.725.031,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056835,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",16/03/2016,17/03/2016 a 17/03/2016,13/05/2022,Chelonia mydas agassizi,Tartaruga-verde,Chelonia mydas,unranked,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Chelonia,Chelonia mydas,Espécie Ameaçada,Vulnerável,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.118.407,-3.717.048,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056836,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",19/03/2016,20/03/2016 a 20/03/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.120.383,-3.719.012,Coordenada exata da ocorrência,Sem Informações,Descartado
Sem Informações,ICMBio,Sistema de Autorização e Informação em Biodiversidade.,SISBIO-DIBIO,Jociery Einhardt Vergara Parente,1056837,"Nº Da Autorização/Licença Sisbio: 21570, Projeto: Avaliação Dos Efeitos Antropogênicos Nos Vertebrados Aquáticos E Seus Habitats",26/03/2016,27/03/2016 a 27/03/2016,13/05/2022,Lepidochelys olivacea,Tartaruga-oliva,Lepidochelys olivacea,species,1,Animalia,Chordata,Reptilia,Testudines,Cheloniidae,Lepidochelys,Lepidochelys olivacea,Espécie Ameaçada,Em Perigo,Área Com 10 Km De Praia,Brasil,SE,Itaporanga D'Ajuda,Espécie não Sensível,-1.120.566,-3.719.201,Coordenada exata da ocorrência,Sem Informações,Descartado
